id_cliente,id_produto,id_vendedor,quantidade_vendida,valor_total_venda,desconto,Teve Desconto?,data_venda
"1565","3","1",4,"188,8443","0,074343838009926555","Sim","2023-02-18 00:00:00,000"
"1881","19","1",1,"70,7822","0,060942101718210781","Sim","2022-06-01 00:00:00,000"
"3091","50","1",7,"426,5967","0,058378201823001047","Sim","2022-05-11 00:00:00,000"
"761","47","1",4,"198,4592","0,076152755893980129","Sim","2022-12-21 00:00:00,000"
"3360","22","1",6,"171,3771","0,0506955803537908","Sim","2023-03-13 00:00:00,000"
"3710","76","1",8,"665,8352","0,07130724219082768","Sim","2023-07-31 00:00:00,000"
"4711","53","1",1,"64,3076","0,05545107278966855","Sim","2022-06-22 00:00:00,000"
"619","98","1",2,"106,0703","0,075153795155932068","Sim","2022-11-18 00:00:00,000"
"366","92","1",3,"74,5453","0,050207007518844972","Sim","2022-09-23 00:00:00,000"
"4567","44","1",7,"323,2561","0,063419654390024463","Sim","2024-01-21 00:00:00,000"
"2920","56","1",2,"100,7847","0,070796677442908809","Sim","2022-07-01 00:00:00,000"
"254","53","1",9,"578,7686","0,060865287643961853","Sim","2023-05-24 00:00:00,000"
"509","57","1",9,"571,115","0,060360258567346642","Sim","2023-02-22 00:00:00,000"
"4564","92","1",9,"223,636","0,0787016130166805","Sim","2022-03-09 00:00:00,000"
"4145","9","1",9,"350,9034","0,062432251931554855","Sim","2022-03-10 00:00:00,000"
"3135","98","1",9,"477,3164","0,057276328297489125","Sim","2024-02-11 00:00:00,000"
"2855","80","1",9,"339,0549","0,074866138287588757","Sim","2022-08-01 00:00:00,000"
"4211","13","1",9,"368,4153","0,063270063741506469","Sim","2022-10-03 00:00:00,000"
"2314","80","1",9,"339,0549","0,053698513378968409","Sim","2022-11-02 00:00:00,000"
"3390","16","1",9,"504,0854","0,072955815012631764","Sim","2022-11-20 00:00:00,000"
"3339","63","1",9,"226,9607","0,20681851637337831","Sim","2023-10-14 00:00:00,000"
"373","77","1",9,"453,7596","0,074320507110127762","Sim","2023-08-22 00:00:00,000"
"3404","17","1",9,"561,9973","0,23986684028249813","Sim","2023-11-19 00:00:00,000"
"3302","46","1",9,"591,2288","0,053974068620535644","Sim","2022-09-03 00:00:00,000"
"4693","11","1",9,"358,5348","0,053235597936869279","Sim","2022-11-20 00:00:00,000"
"3008","26","1",9,"287,6307","0,2248843979773886","Sim","2023-10-09 00:00:00,000"
"3899","37","1",9,"457,3655","0,067829952017797873","Sim","2022-09-29 00:00:00,000"
"623","85","1",9,"249,9376","0,078096968349740184","Sim","2023-09-20 00:00:00,000"
"3695","47","1",9,"446,5331","0,071662923388036426","Sim","2023-07-09 00:00:00,000"
"792","24","1",9,"597,2201","0,055869988868760274","Sim","2023-07-04 00:00:00,000"
"2939","10","1",9,"230,2718","0,074471278100062183","Sim","2022-05-20 00:00:00,000"
"1791","9","1",9,"350,9034","0,2058200158915188","Sim","2023-10-09 00:00:00,000"
"3858","48","1",9,"402,6797","0,075101321617503852","Sim","2022-01-01 00:00:00,000"
"752","97","1",9,"392,4274","0,24678441887738128","Sim","2023-10-20 00:00:00,000"
"3145","22","1",9,"257,0657","0,058607106467363071","Sim","2022-03-10 00:00:00,000"
"822","74","1",9,"154,226","0,22190158915672348","Sim","2023-11-02 00:00:00,000"
"3755","82","1",9,"392,8113","0,21123801188294097","Sim","2023-11-10 00:00:00,000"
"1126","8","1",9,"36,6874","0,066039787002472553","Sim","2022-06-10 00:00:00,000"
"394","80","1",9,"339,0549","0,068497635142137386","Sim","2022-02-13 00:00:00,000"
"72","3","1",9,"424,8997","0,072548923807018023","Sim","2024-02-20 00:00:00,000"
"3572","94","1",9,"533,9445","0,0796976447382482","Sim","2023-08-18 00:00:00,000"
"1631","86","1",9,"494,3709","0,054462245296144927","Sim","2022-09-27 00:00:00,000"
"621","97","1",9,"392,4274","0,0694162740348473","Sim","2022-07-01 00:00:00,000"
"2674","74","1",9,"154,226","0,062008310222434408","Sim","2022-12-16 00:00:00,000"
"4436","25","1",9,"517,7537","0,057390894558723191","Sim","2022-10-02 00:00:00,000"
"1815","89","1",9,"734,4973","0,065185102569656081","Sim","2023-12-20 00:00:00,000"
"107","89","1",9,"734,4973","0,055829629201517218","Sim","2022-10-18 00:00:00,000"
"2036","17","1",9,"561,9973","0,20767485009128528","Sim","2023-11-08 00:00:00,000"
"3448","91","1",9,"304,0456","0,071787277655221124","Sim","2023-06-28 00:00:00,000"
"2155","95","1",9,"627,7202","0,06178676887493538","Sim","2023-06-21 00:00:00,000"
"3099","13","1",9,"368,4153","0,076034837411941086","Sim","2022-07-07 00:00:00,000"
"3758","11","1",9,"358,5348","0,2329905057400698","Sim","2023-10-12 00:00:00,000"
"878","6","1",9,"558,2172","0,056317506608857981","Sim","2022-05-09 00:00:00,000"
"2450","47","1",9,"446,5331","0,0734613890888897","Sim","2024-01-20 00:00:00,000"
"3162","87","1",9,"539,6799","0,0700868944296243","Sim","2022-02-20 00:00:00,000"
"1969","13","1",9,"368,4153","0,073918989745459809","Sim","2023-05-24 00:00:00,000"
"1161","91","1",9,"304,0456","0,061518603586502664","Sim","2022-07-15 00:00:00,000"
"4310","85","1",9,"249,9376","0,069924312717241019","Sim","2022-04-29 00:00:00,000"
"1832","30","1",9,"745,6811","0,052990701097221142","Sim","2023-06-03 00:00:00,000"
"2244","99","1",9,"299,6743","0,074994325321597055","Sim","2022-02-13 00:00:00,000"
"1526","35","1",9,"352,0595","0,054827100741577206","Sim","2023-04-06 00:00:00,000"
"4847","38","1",9,"269,6063","0,075523981349588418","Sim","2023-08-14 00:00:00,000"
"2775","3","1",9,"424,8997","0,058415135251324718","Sim","2024-01-10 00:00:00,000"
"182","95","1",9,"627,7202","0,22230640047095931","Sim","2023-10-16 00:00:00,000"
"461","56","1",9,"453,531","0,23780305560027687","Sim","2023-11-10 00:00:00,000"
"3444","58","1",9,"556,5265","0,058332114456627712","Sim","2023-07-01 00:00:00,000"
"3903","20","1",9,"436,3624","0,072423297103000772","Sim","2024-02-12 00:00:00,000"
"3303","64","1",9,"185,8455","0,061873543459216813","Sim","2022-08-13 00:00:00,000"
"4919","99","1",9,"299,6743","0,059168217744962656","Sim","2022-11-23 00:00:00,000"
"3797","5","1",9,"450,095","0,062572852116659528","Sim","2022-04-25 00:00:00,000"
"2162","57","1",9,"571,115","0,058849471517669734","Sim","2022-05-05 00:00:00,000"
"4168","20","1",9,"436,3624","0,070518752429739262","Sim","2023-12-01 00:00:00,000"
"392","62","1",9,"728,8236","0,056481206734207395","Sim","2022-05-16 00:00:00,000"
"1997","62","1",9,"728,8236","0,071484856538201608","Sim","2022-02-02 00:00:00,000"
"364","14","1",9,"711,4442","0,06987101285560042","Sim","2023-05-25 00:00:00,000"
"4205","24","1",9,"597,2201","0,22770647039634784","Sim","2023-11-06 00:00:00,000"
"3866","25","3",9,"517,7537","0,075024923246253233","Sim","2024-01-08 00:00:00,000"
"1005","68","3",2,"109,7581","0,065100353918184625","Sim","2022-01-02 00:00:00,000"
"810","76","3",8,"665,8352","0,07570850389608165","Sim","2024-01-22 00:00:00,000"
"2744","64","3",9,"185,8455","0,063768904381318964","Sim","2022-03-31 00:00:00,000"
"3365","9","3",6,"233,9356","0,051244919765297194","Sim","2022-04-03 00:00:00,000"
"2370","55","3",9,"528,9256","0,076839283927329041","Sim","2023-09-05 00:00:00,000"
"969","67","3",9,"481,2015","0,079367586683597","Sim","2022-01-12 00:00:00,000"
"629","94","3",1,"59,3272","0,0582664381765845","Sim","2023-09-03 00:00:00,000"
"4965","25","3",9,"517,7537","0,0770582059024745","Sim","2022-07-25 00:00:00,000"
"3776","25","3",2,"115,0564","0,069894387469256261","Sim","2022-11-06 00:00:00,000"
"521","81","3",6,"254,9764","0,068046616378994729","Sim","2023-04-25 00:00:00,000"
"3511","75","3",7,"325,3804","0,076229220024112421","Sim","2022-02-04 00:00:00,000"
"3855","96","3",1,"48,481","0,053753757714252413","Sim","2022-07-17 00:00:00,000"
"1869","58","3",6,"371,0177","0,059965175661851979","Sim","2022-02-11 00:00:00,000"
"1128","33","3",2,"86,8553","0,052840429715143855","Sim","2022-02-23 00:00:00,000"
"3276","71","3",2,"35,9638","0,058056012682028223","Sim","2023-01-22 00:00:00,000"
"2867","30","3",7,"579,9742","0,067039228919482413","Sim","2022-04-18 00:00:00,000"
"3599","62","3",1,"80,9804","0,064139248237223639","Sim","2022-10-11 00:00:00,000"
"4071","71","3",7,"125,8734","0,0669485782295742","Sim","2022-03-03 00:00:00,000"
"589","93","3",8,"362,5568","0,055824886071382473","Sim","2022-03-08 00:00:00,000"
"1338","33","3",2,"86,8553","0,059991046154161953","Sim","2023-06-12 00:00:00,000"
"1362","38","3",8,"239,65","0,068503508235576244","Sim","2022-06-13 00:00:00,000"
"2935","86","3",7,"384,5107","0,071946863586834026","Sim","2022-03-17 00:00:00,000"
"3824","26","3",9,"287,6307","0,051710807420108584","Sim","2022-03-18 00:00:00,000"
"4009","45","3",5,"491,2615","0,06943322698851026","Sim","2022-05-19 00:00:00,000"
"44","29","3",9,"235,9059","0,061722654569889117","Sim","2023-08-06 00:00:00,000"
"3250","12","3",1,"47,0444","0,070770767673831753","Sim","2023-10-20 00:00:00,000"
"2259","87","3",2,"119,9289","0,065830323986650854","Sim","2023-09-14 00:00:00,000"
"3200","24","3",7,"464,5046","0,0637875217164087","Sim","2022-04-22 00:00:00,000"
"372","47","3",1,"49,6148","0,054177405337823288","Sim","2022-04-26 00:00:00,000"
"3328","73","3",4,"191,7396","0,07073635428159622","Sim","2022-06-28 00:00:00,000"
"1134","56","3",7,"352,7463","0,0521160691277887","Sim","2023-07-22 00:00:00,000"
"1379","97","3",1,"43,603","0,0537612604770162","Sim","2022-05-26 00:00:00,000"
"2489","13","3",7,"286,5452","0,076223273540774919","Sim","2022-08-17 00:00:00,000"
"4841","40","3",6,"238,4144","0,052230038266582145","Sim","2022-06-02 00:00:00,000"
"596","35","3",2,"78,2354","0,059465995419894072","Sim","2024-01-28 00:00:00,000"
"2106","9","3",9,"350,9034","0,073922616618249934","Sim","2022-07-29 00:00:00,000"
"1009","72","3",5,"167,1503","0,052269833117123327","Sim","2023-07-27 00:00:00,000"
"4118","38","3",8,"239,65","0,051553576661984506","Sim","2022-07-27 00:00:00,000"
"1973","86","3",8,"439,4408","0,078904398424229832","Sim","2022-07-30 00:00:00,000"
"979","5","3",1,"50,0106","0,073498939488681428","Sim","2023-06-18 00:00:00,000"
"1314","40","3",6,"238,4144","0,077618844101323275","Sim","2022-08-02 00:00:00,000"
"3784","31","3",7,"223,9131","0,077889488231039847","Sim","2022-08-25 00:00:00,000"
"4906","82","3",1,"43,6457","0,075738652727451714","Sim","2022-11-27 00:00:00,000"
"4264","58","3",5,"309,1814","0,058471037571279694","Sim","2022-12-07 00:00:00,000"
"4436","53","3",8,"514,461","0,064945961586850565","Sim","2022-12-22 00:00:00,000"
"1260","19","3",4,"283,1289","0,067064382093016184","Sim","2022-09-14 00:00:00,000"
"152","59","3",4,"171,6767","0,052041119422750096","Sim","2022-09-16 00:00:00,000"
"4477","50","3",1,"60,9424","0,0702686392879473","Sim","2023-11-04 00:00:00,000"
"3143","78","3",7,"382,2981","0,050806029621348059","Sim","2023-10-28 00:00:00,000"
"756","43","3",9,"-11,2201","0,058889774056994006","Sim","2023-06-28 00:00:00,000"
"2307","7","3",6,"126,7374","0,063277320377984461","Sim","2023-12-23 00:00:00,000"
"3125","96","3",7,"339,3669","0,068759898791127","Sim","2022-11-26 00:00:00,000"
"2221","77","3",2,"100,8355","0,077354558860582748","Sim","2023-06-06 00:00:00,000"
"2331","1","3",6,"373,8925","0,055836050995054523","Sim","2023-04-09 00:00:00,000"
"2295","8","3",9,"36,6874","0,0793276988103513","Sim","2023-12-03 00:00:00,000"
"3732","64","3",5,"103,2475","0,062560854299830534","Sim","2023-09-09 00:00:00,000"
"919","54","3",2,"128,7274","0,0796652162391099","Sim","2024-02-01 00:00:00,000"
"2252","29","3",9,"235,9059","0,05277585663100158","Sim","2023-04-19 00:00:00,000"
"241","24","3",7,"464,5046","0,060898183891966988","Sim","2023-11-28 00:00:00,000"
"1876","64","3",9,"185,8455","0,057751779436111109","Sim","2023-11-28 00:00:00,000"
"78","16","3",6,"336,0569","0,055352482896904878","Sim","2023-11-05 00:00:00,000"
"4482","62","3",4,"323,9216","0,054996155404918104","Sim","2023-03-06 00:00:00,000"
"3484","33","3",2,"86,8553","0,068804078901945315","Sim","2024-01-17 00:00:00,000"
"4764","69","3",4,"182,1438","0,060624625902784848","Sim","2024-01-05 00:00:00,000"
"4472","93","3",5,"226,598","0,070276778684906324","Sim","2022-04-21 00:00:00,000"
"621","79","3",4,"99,1868","0,054566846417506004","Sim","2022-10-27 00:00:00,000"
"617","99","3",9,"299,6743","0,053592403655015962","Sim","2022-10-06 00:00:00,000"
"4794","3","3",4,"188,8443","0,068718785282960437","Sim","2022-12-17 00:00:00,000"
"3053","61","3",4,"208,1485","0,0776666995446458","Sim","2022-12-15 00:00:00,000"
"1070","18","3",1,"27,2233","0,051382075090264032","Sim","2022-07-27 00:00:00,000"
"626","24","3",6,"398,1468","0,0644032348385686","Sim","2022-06-14 00:00:00,000"
"1902","86","3",1,"54,9301","0,05131643265106231","Sim","2022-03-15 00:00:00,000"
"2964","50","3",9,"548,4814","0,062071806944432907","Sim","2023-07-09 00:00:00,000"
"3645","15","3",6,"339,2094","0,072144522645250689","Sim","2023-06-23 00:00:00,000"
"4569","31","3",4,"127,9503","0,070815900269851836","Sim","2022-04-22 00:00:00,000"
"381","12","3",8,"376,3551","0,074619246810634365","Sim","2022-12-10 00:00:00,000"
"1462","61","3",5,"260,1856","0,055281190464649126","Sim","2022-01-25 00:00:00,000"
"135","8","3",9,"36,6874","0,068325802505505517","Sim","2023-10-09 00:00:00,000"
"3187","53","3",7,"450,1534","0,077651800083549841","Sim","2024-02-02 00:00:00,000"
"3948","82","3",9,"392,8113","0,073831526752785689","Sim","2023-05-05 00:00:00,000"
"762","26","3",1,"31,959","0,07122568456934128","Sim","2023-05-23 00:00:00,000"
"4550","63","3",9,"226,9607","0,07016601990695337","Sim","2023-03-16 00:00:00,000"
"1956","70","3",5,"398,9863","0,064742217902980057","Sim","2023-01-01 00:00:00,000"
"3898","18","3",7,"190,5634","0,052359861749427763","Sim","2022-05-02 00:00:00,000"
"2767","82","3",2,"87,2914","0,056805113069764858","Sim","2022-08-30 00:00:00,000"
"2925","6","3",4,"248,0965","0,051936076515340289","Sim","2023-08-18 00:00:00,000"
"4405","27","3",7,"228,2472","0,058458106530252754","Sim","2023-01-25 00:00:00,000"
"757","93","3",4,"181,2784","0,062796370958302289","Sim","2022-09-14 00:00:00,000"
"3018","93","3",6,"271,9176","0,0678854800820713","Sim","2022-07-06 00:00:00,000"
"4690","83","3",4,"302,5315","0,063906435177767659","Sim","2022-11-25 00:00:00,000"
"1979","45","3",5,"491,2615","0,061004176554200172","Sim","2022-11-27 00:00:00,000"
"2667","67","3",8,"427,7347","0,058263400393715276","Sim","2023-01-29 00:00:00,000"
"3280","45","3",1,"98,2523","0,052593372595201957","Sim","2023-08-13 00:00:00,000"
"1143","37","3",9,"457,3655","0,0571629768201192","Sim","2023-03-23 00:00:00,000"
"4914","17","3",4,"249,7766","0,058881965301168418","Sim","2023-11-22 00:00:00,000"
"1165","47","3",2,"99,2296","0,065435808097467213","Sim","2024-02-16 00:00:00,000"
"2450","78","3",8,"436,9121","0,064896494408054936","Sim","2022-07-25 00:00:00,000"
"3493","90","3",8,"237,5849","0,051433991289732479","Sim","2023-03-08 00:00:00,000"
"3766","19","3",6,"424,6934","0,057682652787152719","Sim","2024-02-19 00:00:00,000"
"409","3","3",7,"330,4775","0,072034611209672111","Sim","2022-03-25 00:00:00,000"
"134","20","3",5,"242,4236","0,050444265833978756","Sim","2023-01-15 00:00:00,000"
"111","29","3",4,"104,847","0,079685598785026013","Sim","2022-03-31 00:00:00,000"
"529","7","3",5,"105,6145","0,071249721472339114","Sim","2023-08-03 00:00:00,000"
"1243","81","3",2,"84,9921","0,0742902277426422","Sim","2022-09-20 00:00:00,000"
"521","30","3",4,"331,4138","0,0750591938257535","Sim","2022-10-28 00:00:00,000"
"1744","5","3",9,"450,095","0,070663025478774552","Sim","2022-03-06 00:00:00,000"
"2709","94","3",1,"59,3272","0,075297861284652934","Sim","2024-01-18 00:00:00,000"
"3646","85","3",5,"138,8542","0,062634075687274984","Sim","2022-06-20 00:00:00,000"
"2890","36","3",8,"373,9531","0,0723381103701014","Sim","2022-08-21 00:00:00,000"
"3788","25","3",4,"230,1128","0,069459369771861887","Sim","2022-03-31 00:00:00,000"
"3405","13","3",9,"368,4153","0,056295940318373636","Sim","2023-06-14 00:00:00,000"
"4243","48","3",7,"313,1953","0,059753987852007931","Sim","2023-02-20 00:00:00,000"
"4561","72","3",8,"267,4405","0,057203798613545596","Sim","2022-09-24 00:00:00,000"
"2842","92","3",5,"124,2422","0,066881346300266084","Sim","2022-04-17 00:00:00,000"
"3731","94","3",2,"118,6543","0,053076036143379322","Sim","2023-09-25 00:00:00,000"
"2073","66","3",6,"306,1065","0,075811104118414421","Sim","2023-04-02 00:00:00,000"
"1760","11","3",6,"239,0232","0,071403858450994992","Sim","2022-10-13 00:00:00,000"
"3448","24","3",4,"265,4312","0,070812238960949861","Sim","2023-02-27 00:00:00,000"
"3239","40","3",8,"317,8858","0,060815987535549433","Sim","2023-03-15 00:00:00,000"
"510","51","3",1,"26,3837","0,06496191095275794","Sim","2022-12-12 00:00:00,000"
"3583","19","3",7,"495,4757","0,061345840492432413","Sim","2023-04-20 00:00:00,000"
"1512","47","3",6,"297,6888","0,076936501332934462","Sim","2023-05-04 00:00:00,000"
"3081","75","3",6,"278,8975","0,056599733806907922","Sim","2023-02-13 00:00:00,000"
"2554","25","3",6,"345,1691","0,0784659153768439","Sim","2023-11-06 00:00:00,000"
"4960","36","3",2,"93,4883","0,053480521613690095","Sim","2022-10-05 00:00:00,000"
"3915","55","3",8,"470,1561","0,057617387740100848","Sim","2023-06-09 00:00:00,000"
"2103","67","3",7,"374,2678","0,067742904766970313","Sim","2022-05-08 00:00:00,000"
"4785","2","3",2,"148,1554","0,077176292662886017","Sim","2022-01-11 00:00:00,000"
"1081","97","3",1,"43,603","0,062471339274495455","Sim","2023-11-15 00:00:00,000"
"1772","91","3",4,"135,1314","0,05367015727886424","Sim","2022-06-19 00:00:00,000"
"430","69","3",9,"409,8236","0,077345459845015535","Sim","2023-03-16 00:00:00,000"
"2732","71","3",7,"125,8734","0,057338380102085758","Sim","2022-02-14 00:00:00,000"
"1841","4","3",8,"327,9697","0,053819577867658744","Sim","2022-04-01 00:00:00,000"
"399","26","3",8,"255,6718","0,063576935103067486","Sim","2022-05-28 00:00:00,000"
"2257","62","3",7,"566,8628","0,050531133352197118","Sim","2022-12-31 00:00:00,000"
"1470","52","3",7,"506,005","0,07219597398628752","Sim","2022-06-05 00:00:00,000"
"136","80","3",1,"37,6728","0,0756932913393629","Sim","2023-12-11 00:00:00,000"
"2235","81","3",9,"382,4647","0,0766096120856996","Sim","2022-02-09 00:00:00,000"
"1717","27","3",1,"32,6067","0,0713043511278951","Sim","2023-09-10 00:00:00,000"
"3983","81","3",2,"84,9921","0,0796038978253969","Sim","2022-11-21 00:00:00,000"
"71","59","3",2,"85,8384","0,061852289761645779","Sim","2023-06-07 00:00:00,000"
"1853","52","3",7,"506,005","0,074178589051324489","Sim","2023-07-02 00:00:00,000"
"1624","79","3",9,"223,1703","0,060108943635404893","Sim","2023-12-05 00:00:00,000"
"1090","76","3",5,"416,147","0,067673490314829873","Sim","2022-11-21 00:00:00,000"
"1506","69","3",1,"45,536","0,0765777101125041","Sim","2023-08-12 00:00:00,000"
"582","21","3",9,"570,6865","0,06558289186901925","Sim","2023-06-04 00:00:00,000"
"63","98","3",9,"477,3164","0,075376007186145053","Sim","2022-01-31 00:00:00,000"
"4235","97","3",9,"392,4274","0,0661136224486022","Sim","2022-07-01 00:00:00,000"
"692","2","3",9,"666,6992","0,0734983304384711","Sim","2022-10-15 00:00:00,000"
"4841","63","3",5,"126,0893","0,061100106217250941","Sim","2022-10-04 00:00:00,000"
"2981","53","3",7,"450,1534","0,07959067386517224","Sim","2022-03-19 00:00:00,000"
"1957","11","3",2,"79,6744","0,062334828975390472","Sim","2022-03-24 00:00:00,000"
"1120","69","3",8,"364,2876","0,061726275471074857","Sim","2023-02-12 00:00:00,000"
"828","33","3",6,"260,5658","0,05379669028982715","Sim","2022-01-03 00:00:00,000"
"84","100","3",5,"458,9539","0,07165728721976912","Sim","2024-01-18 00:00:00,000"
"570","92","3",8,"198,7875","0,056060535119671774","Sim","2024-01-31 00:00:00,000"
"50","3","3",6,"283,2664","0,069212319104796027","Sim","2023-07-25 00:00:00,000"
"51","63","3",2,"50,4357","0,058781733135193158","Sim","2023-08-18 00:00:00,000"
"1665","13","3",7,"286,5452","0,057326134195638465","Sim","2022-01-27 00:00:00,000"
"4198","54","3",5,"321,8186","0,067774592138957757","Sim","2023-09-06 00:00:00,000"
"708","15","3",8,"452,2792","0,078294893835600482","Sim","2022-02-17 00:00:00,000"
"2475","94","3",2,"118,6543","0,078795302802155562","Sim","2023-05-18 00:00:00,000"
"412","92","3",4,"99,3938","0,0762199403483925","Sim","2023-05-13 00:00:00,000"
"44","52","3",4,"289,1457","0,059749756857907656","Sim","2023-12-29 00:00:00,000"
"3754","1","3",1,"62,3154","0,065768930840011092","Sim","2022-07-18 00:00:00,000"
"2440","72","3",2,"66,8601","0,057972391285599847","Sim","2023-01-02 00:00:00,000"
"1266","51","3",7,"184,6862","0,059715488922375347","Sim","2023-01-19 00:00:00,000"
"3565","76","3",1,"83,2294","0,051375560551241047","Sim","2023-01-28 00:00:00,000"
"98","72","3",4,"133,7202","0,057301091402191286","Sim","2023-06-22 00:00:00,000"
"287","21","3",2,"126,8192","0,07657242601156497","Sim","2023-01-17 00:00:00,000"
"3565","79","3",2,"49,5934","0,060659487929760642","Sim","2022-07-31 00:00:00,000"
"1772","80","3",8,"301,3822","0,057250136779178035","Sim","2023-07-15 00:00:00,000"
"943","30","3",4,"331,4138","0,059344862741828062","Sim","2022-08-26 00:00:00,000"
"3571","1","3",2,"124,6308","0,074610350451425916","Sim","2022-08-30 00:00:00,000"
"1540","10","3",2,"51,1715","0,055265343573964884","Sim","2022-08-25 00:00:00,000"
"2849","40","3",4,"158,9429","0,059290416930543682","Sim","2023-06-30 00:00:00,000"
"205","1","3",5,"311,5771","0,077217412072264957","Sim","2023-09-13 00:00:00,000"
"4531","65","3",5,"266,4761","0,060573883531977193","Sim","2022-11-09 00:00:00,000"
"1263","9","3",4,"155,9571","0,065293305341105376","Sim","2023-05-27 00:00:00,000"
"4340","14","3",8,"632,3948","0,056945512047381686","Sim","2023-07-30 00:00:00,000"
"1338","53","3",6,"385,8458","0,062936011593340155","Sim","2022-04-25 00:00:00,000"
"423","76","3",9,"749,0646","0,071585049651432975","Sim","2022-07-25 00:00:00,000"
"2236","98","3",5,"265,1758","0,072982399973546636","Sim","2023-01-28 00:00:00,000"
"3723","49","3",2,"100,8986","0,075767761655920793","Sim","2023-07-07 00:00:00,000"
"1761","75","3",4,"185,9316","0,071823072122464443","Sim","2024-02-12 00:00:00,000"
"3053","37","3",8,"406,5471","0,059070312855170268","Sim","2023-04-13 00:00:00,000"
"4858","1","3",7,"436,208","0,051458824149058335","Sim","2022-12-10 00:00:00,000"
"4433","32","3",8,"502,1427","0,0684047831555594","Sim","2022-04-08 00:00:00,000"
"4916","23","3",4,"75,6993","0,079228626680378","Sim","2023-05-18 00:00:00,000"
"583","30","3",7,"579,9742","0,0624667859636995","Sim","2022-02-24 00:00:00,000"
"3512","15","3",9,"508,8141","0,06506445357910956","Sim","2023-02-28 00:00:00,000"
"1603","33","3",5,"217,1382","0,076650541311426262","Sim","2022-05-02 00:00:00,000"
"4774","91","3",6,"202,6971","0,054610284455046856","Sim","2023-04-03 00:00:00,000"
"2433","63","3",5,"126,0893","0,058517521989932923","Sim","2023-01-18 00:00:00,000"
"3179","43","3",1,"-1,2467","0,0644119126460696","Sim","2022-07-05 00:00:00,000"
"96","45","3",7,"687,7662","0,064969617913244","Sim","2023-02-10 00:00:00,000"
"2609","44","3",5,"230,8972","0,062850271709700978","Sim","2022-12-13 00:00:00,000"
"1234","6","3",9,"558,2172","0,0571112452675604","Sim","2023-07-19 00:00:00,000"
"2224","13","3",8,"327,4803","0,068438743480382466","Sim","2022-03-08 00:00:00,000"
"1958","81","3",8,"339,9686","0,058557909858245986","Sim","2022-03-17 00:00:00,000"
"745","21","3",8,"507,2769","0,050855554817338777","Sim","2023-02-22 00:00:00,000"
"164","11","3",7,"278,8604","0,058777893308718285","Sim","2023-09-30 00:00:00,000"
"3945","22","3",7,"199,94","0,074632357323405507","Sim","2024-01-08 00:00:00,000"
"2002","50","3",5,"304,7119","0,078802009495389111","Sim","2023-10-05 00:00:00,000"
"4620","4","3",5,"204,9811","0,057581235791273749","Sim","2022-02-20 00:00:00,000"
"1274","98","3",9,"477,3164","0,0745124116232508","Sim","2023-08-10 00:00:00,000"
"3740","64","3",5,"103,2475","0,05123297946059055","Sim","2023-01-04 00:00:00,000"
"4853","97","3",6,"261,6183","0,05010338431330609","Sim","2022-08-14 00:00:00,000"
"2266","51","3",4,"105,535","0,069427354724205775","Sim","2022-12-15 00:00:00,000"
"4999","5","3",8,"400,0845","0,050076607648041914","Sim","2023-09-10 00:00:00,000"
"3241","28","3",8,"580,0696","0,068808435657252656","Sim","2023-02-24 00:00:00,000"
"1566","10","3",1,"25,5858","0,07437065132301196","Sim","2022-02-23 00:00:00,000"
"362","28","3",6,"435,0522","0,051745933103908612","Sim","2023-06-04 00:00:00,000"
"3393","54","3",6,"386,1823","0,067563550905723163","Sim","2022-08-13 00:00:00,000"
"1481","82","3",6,"261,8742","0,070762252757246291","Sim","2022-07-15 00:00:00,000"
"993","17","3",6,"374,6649","0,059362757477212466","Sim","2023-02-19 00:00:00,000"
"3655","22","3",5,"142,8143","0,0708629156440475","Sim","2023-03-07 00:00:00,000"
"2946","40","3",6,"238,4144","0,071867990351541122","Sim","2022-03-13 00:00:00,000"
"1010","2","3",6,"444,4661","0,059157929048223076","Sim","2022-06-03 00:00:00,000"
"3591","51","3",4,"105,535","0,057165796388996756","Sim","2022-06-27 00:00:00,000"
"1635","66","3",5,"255,0888","0,076563225455323791","Sim","2022-10-22 00:00:00,000"
"1395","54","3",5,"321,8186","0,065124454691849493","Sim","2023-08-28 00:00:00,000"
"2150","58","3",8,"494,6903","0,065211429771430351","Sim","2022-01-25 00:00:00,000"
"2966","78","3",4,"218,4561","0,050987413059835215","Sim","2022-02-11 00:00:00,000"
"4840","47","3",1,"49,6148","0,07694715794600443","Sim","2023-02-08 00:00:00,000"
"2020","53","3",2,"128,6153","0,056790148353124584","Sim","2023-04-27 00:00:00,000"
"3609","95","3",9,"627,7202","0,075543051135724237","Sim","2022-08-18 00:00:00,000"
"2687","29","3",7,"183,4823","0,079027975799607519","Sim","2023-09-25 00:00:00,000"
"721","84","3",8,"489,2306","0,071456878693288955","Sim","2022-10-08 00:00:00,000"
"744","38","3",8,"239,65","0,063285749287382578","Sim","2022-04-03 00:00:00,000"
"4015","1","3",5,"311,5771","0,072668231405053949","Sim","2023-04-09 00:00:00,000"
"4460","54","3",4,"257,4549","0,063775188250139017","Sim","2022-11-10 00:00:00,000"
"2845","88","3",6,"436,8179","0,052557208933884624","Sim","2023-10-17 00:00:00,000"
"4635","17","3",7,"437,109","0,061525674561619406","Sim","2023-07-30 00:00:00,000"
"2737","9","3",9,"350,9034","0,059016916553359146","Sim","2023-03-16 00:00:00,000"
